,QueryID,QueryText,QueryImages,Label
84975,1059,New Austrian Leader gives #Progressive Billionaire @user 28days to get out #GG #Boomers #GenX #Millennials #Teen #College #HighSchool url,raw_images/images_otweet_DataC/40841.png,0.0
85025,1907,@user @user Wrong ... we spend enormous amounts compared to other countries and what do we get back for it ... url,raw_images/images_otweet_DataC/31630.png,0.0
85075,754,"@user @user @user Awe , too bad ... she needed more electoral votes . Trump won 304 vs Hillary's 227 . That's how you win the Presidency . But hey , good try . url",raw_images/images_otweet_DataC/16126.png,0.0
85125,1390,Read this . Twice . url,raw_images/images_otweet_DataC/24160.png,0.0
85175,271,@user @user Also some further reading for you . url,raw_images/images_otweet_DataC/19718.png,0.0
85225,1745,@user @user Here's how : you people don't report on obvious corruption . url,raw_images/images_otweet_DataC/10672.png,0.0
85275,119,@user @user @user @user @user Deplorables will bash Obama for everything and nothing url,raw_images/images_otweet_DataC/2120.png,0.0
85325,311,Perfect . url,raw_images/images_otweet_DataC/15134.png,0.0
85375,425,Clinton knocks Trump on LGBT rights : ' Let's remember 2018 ' url via @user url,raw_images/images_otweet_DataC/1329.png,0.0
85425,1823,"@user @user @user You * asserted * that CA's high poverty rate was due to CA's high cost of living , but without evidence . Of top Metro areas super high cost SF is among lowest in poverty , and moderately costly Riverside is the HIGHEST . It doesn't seem to be CoL that drives poverty rates . url",raw_images/images_otweet_DataC/18181.png,0.0
85475,1346,Getting caught red-handed #MakesHillaryEmotional ... url,raw_images/images_otweet_DataC/16686.png,0.0
85525,1568,@user @user @user And the only reason Hillary didn't start more wars is because she might have lost funding . url,raw_images/images_otweet_DataC/24034.png,0.0
85575,1595,"Interesting , if true ... url",raw_images/images_otweet_DataC/26686.png,0.0
85625,1128,Wisconsin unemployment rate hits near historic low at 3.4 % ! ! ! url,raw_images/images_otweet_DataC/44928.png,0.0
85675,329,Japan has zero tolerance for Islam and no one calls em White Supremacists but Steve King stands with Netherlands and liberals are up in arms url,raw_images/images_otweet_DataC/42916.png,0.0
85725,588,"Finally , yes , the Jews did have gun rights stripped away from them - but they traditionally didn't own firearms , and by the time the 1938 gun law came in , it was too late for resistance . url url",raw_images/images_otweet_DataC/17549.png,0.0
85775,720,So accurate ! #TuesdayMotivation DeVos Secretary of Education #EducationSecretary #patriotsparade url,raw_images/images_otweet_DataC/31738.png,0.0
85825,315,Constituents boo Sen . Tom Cotton for defending Trump's refusal to release his tax returns url url,raw_images/images_otweet_DataC/21114.png,0.0
85875,1369,@user @user @user Thanks to vile & violent death threats by deranged Democrats ALL cabinet members must travel with full service on private GOVT jets . Your derangement is costing USA $ $ All recent mass shootings in USA have been perpetrated by Democrats and Non NRA members BTW url,raw_images/images_otweet_DataC/285.png,0.0
85925,578,"If Upstate doesn't do well , then Downstate doesn't do well . Investing Upstate makes sense for everyone . Watch : url url",raw_images/images_otweet_DataC/23810.png,0.0
85975,751,"America : Can we investigate how Russia got 20 % of U . S . Uranium & Hillary received $ 145 million Obama : "" Nah "" "" Democrat Party Ties to Russia "" url",raw_images/images_otweet_DataC/35130.png,0.0
86025,1378,"This is just another example of one of billions of theists thinking God is on their side . This nitwit knows what's on God mind , then will turn around and say God works in mysterious ways when things don't go the way he planned . url",raw_images/images_otweet_DataC/19221.png,0.0
86075,2025,#FakeNewsMedia used images b4 people arrived or when they left ! All I see is wall-to-wall people all the way to WA Monument ! #Inauguration url,raw_images/images_otweet_DataC/16861.png,0.0
86125,74,@user @user You ding bats on the left love planned parent hood and you are clueless that folks like Hillary et al believe Sanger was their mentor ... you are a self hating narcissistic wanna be celebrity ... shhh now please url,raw_images/images_otweet_DataC/41825.png,0.0
86175,1903,@user @user @user @user Know ur history before we repeat it ! url,raw_images/images_otweet_DataC/10641.png,0.0
86225,275,"#sruhle Another School shooting at Great Mills High School in Maryland , 5 days b4 students #marchforourlives How much longer will we make kids beg adults 2 do something ? Students killed in U . S . schools 7,182 since 2012 . Troops killed overseas in combat 6,915 since 2011 . url",raw_images/images_otweet_DataC/31653.png,0.0
86275,1052,Did you know ? #NorthKorea #Clinton #ClintonFoundation #PayToPlay #NorthKoreaNukes #WednesdayWisdom #MAGA #TrumpsArmy #TrumpStrong url,raw_images/images_otweet_DataC/10156.png,0.0
86325,246,"Florida Gov Rick Scott is a featured speaker at this year's NRA Leadership Forum . This is a huge double fisted FU to Floridians , esp those grieving the loss of loved ones in the Parkland massacre . #NRA #NRAKills #NRABloodMoney #NRABloodOnYourHands #NRAIsATerroristOrganization url",raw_images/images_otweet_DataC/22978.png,0.0
86375,1746,@user @user So for 11 years its been official ... url,raw_images/images_otweet_DataC/40300.png,0.0
86425,888,@user Obama economic recovery - 14/15 quarters 2010-2015 had greater than 3 % GDP growth . url,raw_images/images_otweet_DataC/18112.png,0.0
86475,1298,GOP chairman won't request Trump's tax returns from Treasury url url,raw_images/images_otweet_DataC/10436.png,0.0
86525,1680,"@user @user In California 16.4 % of the population live in poverty , that's number 35th by state . You're wrong again url",raw_images/images_otweet_DataC/41806.png,0.0
86575,41,@user @user How do you cover up this stain ? url,raw_images/images_otweet_DataC/30926.png,0.0
86625,850,"#FlashBack Democrats refused to stand to honor fallen Navy Seal , Ryan Owens and his widow . They hate President Trump more than they love #AmericanHeroes . This is the definition of #Deplorable #RedNationRising url",raw_images/images_otweet_DataC/35301.png,0.0
86675,1533,Donald Trump : You called blacks superpredators ! #DebateNight #Debates #Trump16 url,raw_images/images_otweet_DataC/32932.png,0.0
86725,1174,"@user No , Pretending that her aids didn't intentionally release this photo is for #birtherism apologists . url",raw_images/images_otweet_DataC/29459.png,0.0
86775,915,@user @user do u understand that Obama in acted the exact same order and was upheld by Yates do u ? did u protest Obama ? url,raw_images/images_otweet_DataC/5801.png,0.0
86825,812,"Wow Michael Reagan reveals what GOP really thinks . He says "" ok they colluded . So what ? Collusion with Russia broke no law . Show me the law . "" url",raw_images/images_otweet_DataC/23486.png,0.0
86875,376,Poor Nicaragua is getting unfairly lumped in with Trump and climate deniers because they thought the #ParisAgreement was too lenient ! url,raw_images/images_otweet_DataC/42432.png,0.0
86925,1032,@user @user @user Rules that are being changed on the fly . Great to know the rules first ... url,raw_images/images_otweet_DataC/1936.png,0.0
86975,139,"Who benefits from Trump's plan to repeal the estate tax ? Only the top 0.2 % Trump , his cabinet , and other millionaires and billionaires . url",raw_images/images_otweet_DataC/43034.png,0.0
87025,706,@user @user Obama pardoned a murderer who when released killed his ex girlfriend & her 2 kids . Zero outrage from the left & their media url,raw_images/images_otweet_DataC/42626.png,0.0
87075,377,"Pres . Trump falsely claimed that the polar ice caps , which have been melting at historic rates , were in fact setting records for how much they aren't melting : "" The ice caps were going to melt ... but they're setting records , OK ? They're at a record level "" url url",raw_images/images_otweet_DataC/38148.png,0.0
87125,550,"@user @user @user @user @user Really ? Prove It ! ! HILLARY Went to College RIGHT ? She WAS Sec Of State , 1st "" Lady "" NY Senator ... AND YET .. > > > url",raw_images/images_otweet_DataC/20811.png,0.0
87175,421,"@user research , dear protesters , research . url",raw_images/images_otweet_DataC/17314.png,0.0
87225,1199,"@user @user The common denominator , they were ALL Democrats . Apparently , the ban should be for Democrats only . url",raw_images/images_otweet_DataC/10637.png,0.0
87275,1201,". @user : "" We had @user give Russia 20 % of the uranium in our country . "" url url",raw_images/images_otweet_DataC/16984.png,0.0
87325,1740,"President Trump's Administration is fighting back against MS - 13 , by taking a wide range of actions against the gang . url url",raw_images/images_otweet_DataC/13651.png,0.0
87375,1490,@user @user @user @user @user @user @user #crookedhillary bought & paid for url,raw_images/images_otweet_DataC/24920.png,0.0
87425,1336,"@user @user @user She meant that the stupid Americans , aka liberal Democrats , mistakenly think the rest of us are just as stupid . url",raw_images/images_otweet_DataC/2556.png,0.0
87475,394,@user Remember when they funded your first campaign ? ? ? I do #NRABernie url,raw_images/images_otweet_DataC/40390.png,0.0
87525,1079,Jobs added during @user ' time in office . url,raw_images/images_otweet_DataC/21642.png,0.0
87575,515,"What the mainstream media won't show you : 300,000 people and counting at a Trump rally this morning in Philadelphia #MAGA url",raw_images/images_otweet_DataC/14651.png,0.0
87625,13,. @user just told @user that he will put #PartyOverCountry and vote for Roy Moore . We know who he truly represents ! #NeverMoore url,raw_images/images_otweet_DataC/15801.png,0.0
87675,2001,"@user Hillary started the birther issue , genius . @user url",raw_images/images_otweet_DataC/40144.png,0.0
87725,1242,"It Sucks to be The Democrats Right Now , Cause THEY STARTED THE KKK , It Was Their other RESIST MOVEMENT & They Can't Rewrite History ! url",raw_images/images_otweet_DataC/22119.png,0.0
87775,1330,"@user @user @user @user @user @user @user Here's a polling chart from Rassmussen 3 days ago . President Trump is polling at almost exactly where Obama was polling at this time in his Presidency 47 % and 49 % respectively . No matter how you look at it , half of the country loves President Trump ! url",raw_images/images_otweet_DataC/22951.png,0.0
87825,1151,. @user And EVERYONE else who used non-govt systems too . @user @user url url,raw_images/images_otweet_DataC/6379.png,0.0
87875,188,#TaxReform is vital to middle-class Americans and small businesses . Let's deliver ASAP ! url url,raw_images/images_otweet_DataC/4132.png,0.0
87925,199,"Congress voted on border wall in 2006 , Hillary and Obama voted Yes url Bernie voted no url url",raw_images/images_otweet_DataC/20973.png,0.0
87975,958,Everybody Loves Uranium #RussianTVShows url,raw_images/images_otweet_DataC/22267.png,0.0
88025,787,"Trump camp sends this out and doesn't acknowledge that Trump was in favor of said "" reckless invasion of Libya . "" url",raw_images/images_otweet_DataC/3619.png,0.0
88075,1616,Loss of jobs from TPP is only part of the problem @user @user @user @user url,raw_images/images_otweet_DataC/30593.png,0.0
88125,1326,"Call Newton Minow , board member at the Commission on Presidential Debates , and ask him to #OpenDebates ! url",raw_images/images_otweet_DataC/22012.png,0.0
88175,1870,@user and he is right . url,raw_images/images_otweet_DataC/5853.png,0.0
88225,757,"@user @user It is all unconstitutional , but government courts will take the side of increasing government power . It's too bad too many are so uneducated that they don't even understand individual rights or the intent of the 2nd Amendment , then let government walk all over their rights url",raw_images/images_otweet_DataC/31756.png,0.0
88275,314,87 % of Rulings from 9th Circus Circuit Court are overturned ... Including removing Under God from the Pledge of Allegiance #Disgrace url,raw_images/images_otweet_DataC/11999.png,0.0
88325,1766,Then only the state will have guns . RT @user : url #NRA #2A #MolonLabe #MAGA #TrumpPence2016 #TCOT #LNYHBT #TGDN,raw_images/images_otweet_DataC/2679.png,0.0
88375,644,"Trump blames Obama for "" bad MS - 13 gangs "" forming in US url url",raw_images/images_otweet_DataC/35946.png,0.0
